product_name,review,rating
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Camera is best,, fully satisfy 😌",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Excellent camera quality for the price, but the battery life is quite short, especially when using the camera. Overall, great value for money.",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Camera_ one of the best camera quality in this price picture is very close to natural
Battery - Battery back is above average not very bad
Display - very smooth and nice HDR content no issues
Performance - performance is good but this smartphone not targeted gamer
Design - mind blowing design one of the best design if you buy this phone you will feel very close to iphone but this device is far better than",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Camera good but battery dispointed,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","I'm so impressed with my new Samsung Galaxy S23 FE! 📱 The camera quality is incredible - my photos and videos have never looked better. 🤩 The battery life is also amazing, I can easily go all day without needing to recharge. 💪 Plus, the design is sleek and stylish. ✨ Overall, I'm extremely happy with my purchase and would definitely recommend this phone to anyone looking for a great Android device. 👍 #SamsungGalaxyS23FE #NewPhoneWhoDis #GalaxyS23FE",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Night mode awesome.. battery drain faster if you are using Hotspot or gaming,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Product is amazing. Photo quality is amazing. Battery is slightly lower, All over performance is out standing. But might be company work on the heating issue.",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Best performance phone,
Everybody says battery is not good , 😊😊 its not true after 20 days of using i can say its a good battery, my sot is 3 to 4 hrs daily with some simulator games and social media and last of the day battery remaining 30 to 35% and i charge the phone only 1 time in 24 hrs , overall a good package,Go for it",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Overall, good phone except the heating issues",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Pros:-
1.Very Vibrant Amoled Display, just like Apple. 1400nits display is enough for daylight.
2. Camera is just Awesome and Innovative. 12MP camera is super useful and takes beautiful potraits just like apple iphone.
3.Gives you Premium Feel in hand on this price range.
4.Outstanding Display with Gorilla Glass 5 Protection on both sides
5.Battery can last upto 1day in moderate use.
6.Switching between apps is super easy and without any lags.
6.Bluetooth , wifi connectivity is very fast.

C...
READ MORE",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Camera is good...
There is some heating issue...
Do not buy for gaming..",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Samsung s23fe is best phone under 30k its flagship phone. Writing review after 4 days
Rating *8/10
Camera = 9/10
Display = 9/10
Build quality = 9/10
Battery = *4/10 caus its drain fastly. If you are using full day then you need to charge twice in a day.
This phone highly recommend for all...
In this phone you can experience all high level ai features.",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Everything Thing On this device is very good.
Camera is awesome.
If you can manage Battery efficiently then it is going to give you a good backup and with original charger it charge very fast.But if you don't know how to manage Battery efficiently then you will face Battery backup issue.
And if you know how to efficiently use this phone then phone will never heat.But if you don't know how to use this efficiently then you will face heating issue.
Display is Fantastic.
Build Quality is very goo...
READ MORE",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Galaxy S23 FE awesome phone👌👌
Performance Good.
Camera is awesome.
Battery is good.
Overall nice phone.",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Good but Battery was not that much satisfactory,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Everything is good except heating issue, If u use the camera for half an hour, it heats up. Also during charging u will feel some heat.",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",The handset is pretty good But a average battery health.,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",It's camera phone,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Everything is perfect except battery performance.,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Battery is pathetic. Overall good. But if you are looking for a good battery back up phone then avoid it.,3
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","S23 FE It's OK, design and performance are okay. But battery optimization is one of the worst in the segment. Do not expect more than 4.5-5 hrs of SOT on average. It gets warm on basic stuff and while on updates and downloads of big file size it gets very hot, unable to hold in hands specially form edges.",3
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Bought it in flipkart sale.. worth it .,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Mobile looking so beautiful
🥰😍😍🥰😍🥲",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Good quality camera quality 🥰,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Very very good mobile,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Nice phone , heating issue",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","This mobile device is experiencing an elevated temperature, reaching approximately 44 degrees Celsius, even with limited usage, such as watching a five-minute video. Regrettably, there appears to be a lack of adequate support from Flipkart in addressing this issue. Consequently, I can not recommend this product based on the aforementioned concerns.",2
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Great,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","This phone samsung galaxy s23 fe is really good, sleek in design, and handy. It's camera is performing outstanding. The adapter of charger is not in the box. Only sim ejector pin and charging cable would come with the device.",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","23 FE has amazing display and smoothness for day to day task which is not heavy.
Small small features enhances the experience like galaxy AI, Aod, etc. However battery and warming issue tends to be one of the problems which needs to be considered before buying the product. If you're someone who uses the phone alot throughout the day, than you will need to charge your phone twice a day. The thing which also needs to be considered before buying is that it is kind of heavy weighted.
Overall expe...
READ MORE",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Phone design nic and , everything good but battery not a good others phone,camera or video best performance .",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Using it for 2months. Never faced lag in performance . No cons except battery,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Look and design of the phone is quite premium. The Performance of the phone is great. Display quality is very good and smooth. Camera quality is amazing but the battery backup and heating problem is a little bit poor.,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Battery Drains Faster
Heavy on weight
Camera and OS is good
No Fast charging",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Osm product,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Best phone in 36 k budget overall fells flagship phone in hand use nice picture quality but battery backup is low in full charge used to maximum 5 to 6 hours daily task use ovell best best phone 📱,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Camera is very good. Captures very clear pictures in all modes.
Build is also solid , just a slight problem of phone getting hang is observed couple of times.
Battery backup is upto the mark , no issues .",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Camera superb.
Battery decent hai.
Under 30k best mobile at this time.
Worth buy 👍",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",battery backup performance very bad,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","This model s23 fe was offers a sleek design with a stunning display that boasts vibrant colors and sharp clarity. Performance-wise, the latest processor delivers lightning-fast speeds, making multitasking seamless. The camera system is a standout feature, providing excellent low-light performance and impressive zoom capabilities. Battery life is solid, easily lasting a full day with regular use.",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Nice phone in this range.. build quality superb
Camera 5/5
Battery 4/5
Performance 4/5
Display 5/5

Overall satisfied with the purchase..lets see how it performs in long run",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Go for it, everything is best, initially heating issue but after the update its normal and battery performance is not that great but not that bad as well...for normal user need to charge twice in a day...",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",HTML Programming run very smoothly,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","If Camera is your only priority and you don't like IPhone, go for it. Otherwise battery and processor performance is not that much.",3
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","The Samsung S23 FE is a solid phone with several standout features. The camera quality is impressive, capturing detailed and vibrant photos. It has a premium look and feel, and the sound quality is excellent. Performance-wise, it handles tasks efficiently and smoothly. However, the battery life is a downside, as it requires charging at least twice a day.

Pros:
- Camera: Excellent quality, producing detailed and vibrant photos.
- Design: Premium look and feel.
- Sound Quality: Clear and robus...
READ MORE",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Upgraded from Samsung M21 to this, and kept feeling amazed during the entire migration process (Samsung has really refined the Smart Switch utility to the extent that the new phone is an exact replica of the old one).

The phone is a bit on the heavier side but mainly due to the metal parts and battery. It feels top notch premium, and performs buttery smooth (Note: it's slippery as it has glass on both sides so it's a good idea to have a case ready for it when it comes).

The camera is stella...
READ MORE",5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Battery is the worst ,u' ll have to charge twice everyday even for normal use. And heats alot. Please dont buy this phone.",2
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Camera is super battery is worst just one day backup of u r using it with watch connected via Bluetooth u need to charge it by 6.00 pm again if fully charged in morning,3
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Feels Premium in hand, clicks amazing photos camera is a beast and features are also next level in this price range but the only problem is battery need to charge twice in a day but hope it's resolved in the updates",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Excellent,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Overall worthy the price,5
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Battery is pathetic.. not expected at this price point.. better to go with IPhone..,3
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Heating very mu,4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews","Everything is fine but battery is one of the worst thing in this phone I have just updated software of this phone battery goes down to 22% from 50% and it takes about 1.25 hours to charge it full.another draw back of this phone is it's bezzels I want to ask why too much bezzels in 2024
FE models are good but atleast you can provide better screen like S21 fe",4
"SAMSUNG Galaxy S23 FE (Mint, 256 GB) Reviews",Camera is good..design is good..performance is good..but battery backup is not good..need to charge twice a day..There is some heating problem...,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice product with all features specially its looks and camera battery backup is good You should buy it without any issues,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good 👍,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Oppo hai to okk hai 😍😘 Im happy with her 👍 bettr,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Product is good, above average. Design is superb, competing with galaxy flagships.Quality is superb, durable.Haptic motor is very bad, telephoto lens is not as expected, it's below average.",3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","This phone is also too good 😊😊😊😊 wonderful 😊
Everything is perfect and very beautiful and nice ☺️",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Good 👍 phone 📱📱
Hi",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Smooth UI though there was some bloatware. The camera quality is excellent and the main highlight is the AI features. If you are looking for good camera and design then go for it. Gaming is not the highlighted feature though.,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Premium phone, looks fantastic.
Camera - 9/10
Battery - 10/10
Display - 10/10
Performance - 10/10
Overall a good phone, no problem go for it 👍",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Camera is good but not value for money, doesn't feel like curve screen avarage battery back up and gaming",3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Awesome product. Best display, best camera, battery backup best Colour Design Camera Processor Memory RAM Everything is absolutely stunning. It is also good to look at. I liked it.",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Design and features are good and the 3D display are amazing,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","It's working fine and battery backup is also good
Camera quality is good and value for money in this amount range
With 12 GB Ram and 512 space you can say we have mini laptop with all",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good photos,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good performance,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Excellent device.,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Day photos is okay but night camera quality not good as expected. price very high for this camera quality,3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good Product 👍,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Sup,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very good product and ai studio,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good mobile I am using,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","The battery drains very fast
and the camera quality is very low for this price.
Camera is absolutely normal:
You can get a better phone than this at this price.
dont buy it...",3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","first time buying oppo phone... but fully satified... with camera, battery and design.... phones feel nice",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Awesome phone nice camera,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Very fast charging and good battery backup
Everything is fine thankyou oppo",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Good feature
Battery backup is awesome fast charging.camera clearly is very good",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Loved every detail of the phone....it's just fantastic,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","I can't find Ai best face app,",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Superb experience,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice good,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very good battery backup. camera quality super oppo phones excellent.,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice one,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Madathukulam c.s. Ajith good mobile,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Amazing phome with beautiful design, excellent battery lasting upto 2 days and picture perfect camera. Got the product at amazing discount and faster delivery.

Pros:-
1. Battery Backup
2. Camera
3. Sleek design
4. Performance

Cons:-
Nothing as of n",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Best Camera,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good Looking And Best Mobile👌🏻👌🏻,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good performance,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Verry slow phon processor not good not faster...Reno 8 is,3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice phone. Nice camera nicer,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Very slim mobile, l like it very much, battery backup is very good.",4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice product by OPPO,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very smart phone but charging time is full charge minimum 40 minutes this is a big problem company reminder it,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Awesome phone with best camera quality good performance
Suggested....",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",i like it,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Really worth mobile,
In respect of camera
Quad curved disply,
Battery., sound.👌
Easy to operate,",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Best camera in this price segment.very nice display and picture clarity just wow feel the difference.Thank you #OPPOINDIA For this Awesome phone...😊😊😊😊,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very good AI PHONE,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Awesome,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Superb quality
Camera is outstanding 5/5
After full charging Battery🔋 backup also 5/5
Phone is very thin 5/5
Display also Colour OS 5/5
AI future is awesome 😎
Over all my experience outstanding, Thank u OPPO",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very good,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Excellent performance,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Awesome picture quality
Mzza",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Awesome and smooth to handle,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Great phone for camera lovers. DLSR type clarity can be shown upon pro mode setting. No heating issue faced as of now with continuous use and surfing. Also dual sim with hybrid slot as well, which is great. Go for this Reno series, one of the best in class.",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","It's a super, good camera, charge,",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Good one,camera, display design are superb.Worth to buy",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good phone,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very nice,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",True AI camera with great battery life. Good display and very smooth to use,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very nice product but some costly,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Thanks for Flipkart,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Total good product,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice look phone,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice product but price too high,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Nice, amount little high.",4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Camera is awesome , bt battery backup is really disappointing, I'm writing this review after using 15 days...some times heating issue is persists.. and cooldown it's self after that....for this rate not that much worthy if you want a good phone with good camera go for it... Ai features in this are not that much perfect , and ai people creation also limited ... Mainly disappointed with battery backup,my old oppof11 was really saved battery upto 2 days...bt Reno it's fast charging absolutely bt...
READ MORE",4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Camera impairment update fixed Early,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Not worth for camera
If you are looking for camera specs,.plz go for Vivo
This phon is no where near VIVO. Battery life is good and has AI features and NFC
Think before buy",3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Please fix the battery draining issue in update,3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Average phone,3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice mobile,3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Good,,,but not very good",3
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","1.Absolutely Stunning Camera.
2. Display is just fabulous.
3 performance good for daily use
4 speaker full loud
5 Plus point ir blaster
6 most Important it comes with victus 2 glass which just amazing
7 ip65 rating ok for little splash

Taking about AI features they r just amazing.",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Just awesome,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice phone.good battery backup awesome camera experience.,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Performance is decent. Screen quality is awesome.,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good phone with superb Camera 🤳,4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Nice,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Camera quality is excellent.
Battery capacity is very good.
Product is amazing",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very nice movie thanks oppo,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Very bad product delivered by Flipkart,2
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Amazing phone with amazing performance,Intrested people must go for it .",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Best one,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Oppo is the best camera phone,nice product.",4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Excellent superb,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Camera quality is appreciable and quick charging performance is as per expectation.,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Worst product. Do not buy anything from Flipkart.,1
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Value for money mobile, I like it.",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Excellent pro,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Display and cerma are not good for this product,2
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Nice phone ,battery backup also fine recomended to all.",5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Good 👍 Reno series my best choice,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Bad 👎,1
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Great,5
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews","Could be better at this price.
Oppo's Reno series is best for premium looks, camera and designs but nowadays all is Missing. When you pay 40K, you expect a Good Camera, processor but in this phone the camera sensor looks like 8MP and also the processor was very poor. All those options available at 20K price phones.",4
"OPPO Reno 12 Pro 5G (Space Brown, 512 GB) Reviews",Battery backup is not good,3
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Real me really Good camera phone Best' camera picture quality With out Dslr Battery 🔋 power Good fast charging everything is good 👍👍😊,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Performance 🔥🔥🔥💯
Camera ❤️❤️❤️",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","AMAZING 🔥🔥🔥
1st Time Realme Experience....
Seriously It is a FLAGSHIP KILLER..CAMERA 📸 Hits 🎯💯
LIGHT WEIGHT
PREMIUM DISPLAY
STEREO SPEAKER 🔊
OVERALL FANTASTIC 🔥",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Just looking like wow,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Nice phone, must buy happy with this,
awesome camera 📸
Display also cool
Nice back cover
Good features
Main point is potrait camera 📸 like DSLR",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Works great
Charging is fast
Battery lasts longer
And camera is mind blowing",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Improve in camera clarity on 60x to 120x zoom,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Awesome 😍😍,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Photos like dslr,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Excellent camera.
Battery backup is excellent.
Full charge in less than 50 mins.
In hand feel is excellent...",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",best mobile in my life.,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","My first ever Realme phone.
Great experience as of now.
Display is just brilliant. I loved it.
Camera is the highlight of this phone, so it is best in this range compare to others only in respect of portrait lens. I feel video stabilization is very imp which is missing while shooting in 4K although it is available in 1080p. The front camera is good.
Battery backup is quite good. With a single charge the phone can be used for the entire day. Though not sure about gaming as I have not tried it ...
READ MORE",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",GOOD CAMERA PHONE,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Rating after 1.5 months of usage: 3/5

Pros:

Primay Camera: As this a camera centric phone with out of the box Sony LYT-701 and LYT-600 Periscope Lenses, primary camera captures the top class pictures and videos.

Design: I personally like the design and the curved display.

Weight: Light weight as compared with the competitors in this segment.

Battery: Will last around 20-21hrs with medium usage. Can be extended to more than one day with normal usage.

Cons:

5G mobile data reception: Am ...
READ MORE",3
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Too much hype about it before release, but honestly it's just another daily life smartphone. Nothing special about it. Don't waste your money.",3
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Loved It 🥰🥰,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",A1 Camera Mobile...,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","1.Camera - one of the best camera in this segment its a really superb quality image that very close to 1 lakh smartphones
2.Battery - 1.5 day
3.Design - I think design of this phone is amazing totally mind blowing design

4. Performance - daily task no problem but this phone is not for gamer its specially target to professional
5.Display - color science of display is very nice and smooth",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Experience is good ...Delivery partner behaviour is excellent.Over all...👌👌👌,4
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Excellent mobile,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Nice Camera 📸.,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Bought this over Moto edge 50 neo, edge 50 pro, realme gt6t, samsung s23 fe and pixel8 after considerable research and review analysis.

My need was a quality camera phone with a great battery and good performance (no games).

The phone is durable, rain proof and has a great form factor. It's almost the same size as my Realme 9pro plus which had a much smaller screen size.

I bought the green emerald colour to experience the leather back and also for its durability, but may be the monet gold...
READ MORE",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Good Mobile. Value for money if available under 25 K,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","After two weeks of use writing the review
Camera is the USP I am not a professional on this area but as a normal phone user camera is one of the best in the segment. Portrait mode is outstanding with clear edges . Normal and Pro mode also produces good pictures with details. Even in maximum zoom pics having reasonable details.Battery life is better. Charging is quick but not the quickest but fair enough. The display and performance are very good. The only con I noticed is some ads and botwar...
READ MORE",4
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Night camera should be improved. Zoom is not usable in night vision. Day time camera great upto 20x . Hope new updates should fix the issue . Rest all excellent.,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Love the camera.......only one drawback is their,it's battery get drained real quick other than that it's a 10.",5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Looks, design just awesome.
Display is also crisp and clear.
Camera is also wonderful except telescopic zoom. Considering the price range camera is ok.

Software optimization is one of the cons that I feel.",4
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Good smartphone to consider for camera and display. Overall the phone is very good at this price segment.,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",I liked it very much. It feels good to use it. Its camera is very clear I have no problem in taking it,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews",Very good and silky,5
"realme 13 Pro+ 5G (Monet Purple, 256 GB) Reviews","Excellent camera work
SuperVOOC charging with 80W charger is awesome
Performance is very good
Periscope camera features is ultimate with 120x zooming",5
